,identifiant_unique_client,nombre_commandes,montant_total_acheté,panier_moyen,note_moyenne,taux_avis,types_paiement_utilisés,paiement_en_plusieurs_fois,moyenne_nbre_paiements,variete_categories,dernier_achat,premier_achat,etat_client,code_postal_client,cp_etats_clients,recence,anciennete,frequence_commande_mensuelle,jours_entre_commandes_moyen
40090,6bf1dca427c31d3beedb469c3d3ffed1,1,46.43,46.43,5.0,1.0,1,0.0,1.0,1,2018-03-09,2018-03-09,São Paulo,15385,01000,178,1,30.0,1.0
40091,6bf1e2d6911c925d0475d1c3b09eb270,1,67.5,67.5,4.0,1.0,1,0.0,1.0,1,2018-01-21,2018-01-21,Paraná,81940,80000,225,1,30.0,1.0
40092,6bf1e913a86b8b616e99f27b129a7769,1,69.03,69.03,5.0,1.0,1,0.0,1.0,1,2018-01-24,2018-01-24,São Paulo,4110,01000,222,1,30.0,1.0
40093,6bf245ddc29953483253de1f6fd2b538,1,35.34,35.34,5.0,1.0,1,0.0,1.0,1,2018-08-19,2018-08-19,São Paulo,13502,01000,15,1,30.0,1.0
40094,6bf29f2216d49bef85259f3944f69738,1,225.19,225.19,3.0,1.0,1,0.0,1.0,1,2017-03-01,2017-03-01,Rondônia,76901,76800,551,1,30.0,1.0
40095,6bf2e5d1bf38f3cd855f0e9101809c07,1,42.58,42.58,4.0,1.0,1,0.0,1.0,1,2018-01-16,2018-01-16,São Paulo,12312,01000,230,1,30.0,1.0
40096,6bf33cbc32d6feef3072bf6a6ff13769,1,327.9,327.9,5.0,1.0,1,1.0,10.0,1,2017-01-29,2017-01-29,Paraná,87045,80000,582,1,30.0,1.0
40097,6bf54a50e054936db2242d9ce4d51783,1,17.87,17.87,5.0,1.0,1,0.0,1.0,1,2018-05-21,2018-05-21,São Paulo,11070,01000,105,1,30.0,1.0
40098,6bf558c1aae5004b6a410c3294c5e119,2,796.64,199.16,4.25,1.0,1,1.0,9.0,3,2018-07-11,2018-06-30,Bahia,48970,40000,54,12,5.0,6.0
40099,6bf5a8a19e059bb59b610d8a71d0c2e9,1,639.28,639.28,5.0,1.0,1,1.0,10.0,1,2017-12-19,2017-12-19,São Paulo,15130,01000,258,1,30.0,1.0
40100,6bf65a350ecdd81286038e729fc2aa01,1,60.86,60.86,5.0,1.0,1,1.0,2.0,1,2017-05-16,2017-05-16,São Paulo,12120,01000,475,1,30.0,1.0
40101,6bf96d3a377ea08d4de46468dcf1198c,1,42.0,42.0,5.0,1.0,1,0.0,1.0,1,2017-10-26,2017-10-26,Rio de Janeiro,22291,20000,312,1,30.0,1.0
40102,6bf9ed8d1f308973402be5de3bd85453,1,77.57,77.57,5.0,1.0,1,0.0,1.0,1,2017-11-16,2017-11-16,Rio de Janeiro,27963,20000,291,1,30.0,1.0
40103,6bfc0d51218c164f5d11916e1a102931,1,82.23,82.23,5.0,1.0,1,1.0,8.0,1,2018-04-27,2018-04-27,Minas Gerais,38410,30000,129,1,30.0,1.0
40104,6bfca63ef6ccdccee94ef0b0f6b6b158,1,127.54,127.54,5.0,1.0,1,1.0,6.0,1,2018-08-03,2018-08-03,São Paulo,18050,01000,31,1,30.0,1.0
40105,6bfccb019f3da909ef21a2803daf87e5,1,147.0,73.5,5.0,1.0,1,0.0,1.0,1,2017-05-29,2017-05-29,São Paulo,3240,01000,462,1,30.0,1.0
40106,6bfe4618e750145c9acc9987f9ba161c,1,108.2,108.2,1.0,1.0,1,1.0,3.0,1,2018-03-28,2018-03-28,Distrito Federal,72415,70000,159,1,30.0,1.0
40107,6bff15aac94a3849d47883072b231b86,1,193.59,193.59,5.0,1.0,1,1.0,8.0,1,2018-06-03,2018-06-03,São Paulo,11045,01000,92,1,30.0,1.0
40108,6bff5803c1611ebd780deaca03241950,1,162.25,162.25,5.0,1.0,1,1.0,3.0,1,2017-05-31,2017-05-31,São Paulo,19911,01000,460,1,30.0,1.0
40109,6bffa9e961fdb229eca8dffbd00d5ccd,1,163.65,163.65,3.0,1.0,1,1.0,3.0,1,2017-11-02,2017-11-02,São Paulo,11750,01000,305,1,30.0,1.0
40110,6bffc0c27ac43787c33fd71822c6c58a,1,667.99,667.99,5.0,1.0,1,1.0,7.0,1,2018-01-16,2018-01-16,Mato Grosso do Sul,79095,79000,230,1,30.0,1.0
40111,6c003a48450635a9baa1c84666623117,1,175.7,175.7,5.0,1.0,1,0.0,1.0,1,2018-04-30,2018-04-30,São Paulo,17210,01000,126,1,30.0,1.0
40112,6c005d6d2d21634f3eabb0720c780d75,2,67.76,33.88,5.0,1.0,1,0.5,2.0,1,2018-05-16,2018-03-30,São Paulo,4010,01000,110,48,1.25,24.0
40113,6c00be4254d1eb004cc27b4ca43fba07,1,71.53,71.53,5.0,1.0,1,0.0,1.0,1,2017-11-22,2017-11-22,Pernambuco,55700,50000,285,1,30.0,1.0
40114,6c00d2b9180327258ff03b6acd57ded1,1,31.38,31.38,5.0,1.0,1,0.0,1.0,1,2017-12-29,2017-12-29,São Paulo,8743,01000,248,1,30.0,1.0
40115,6c01815e3234868f2c7816b02d9dc047,1,254.32,127.16,2.0,1.0,1,0.0,1.0,1,2017-10-02,2017-10-02,Espírito Santo,29200,29000,336,1,30.0,1.0
40116,6c0240b5b68fc5fa50b6a990e6352c4a,1,185.48,185.48,5.0,1.0,1,0.0,1.0,1,2017-03-07,2017-03-07,Rio de Janeiro,23075,20000,545,1,30.0,1.0
40117,6c0251cb0bdf77882444458809b84a13,1,85.83,85.83,5.0,1.0,1,0.0,1.0,1,2017-08-16,2017-08-16,São Paulo,4942,01000,383,1,30.0,1.0
40118,6c0306b7f2dce71c5d41f399071a5218,1,50.42,50.42,5.0,1.0,1,0.0,1.0,1,2017-03-20,2017-03-20,São Paulo,9571,01000,532,1,30.0,1.0
40119,6c039e3652b253b36c019353b242fd0e,1,114.85,114.85,5.0,1.0,1,1.0,2.0,1,2018-05-03,2018-05-03,Minas Gerais,35222,30000,123,1,30.0,1.0
40120,6c03b71412e22bfc2300d5a03dc4f20d,1,248.88,248.88,1.0,1.0,1,0.0,1.0,1,2017-11-05,2017-11-05,Ceará,60192,60000,302,1,30.0,1.0
40121,6c046e8d29ded86ad39d782170edf524,1,47.38,47.38,4.0,1.0,1,0.0,1.0,1,2018-02-22,2018-02-22,São Paulo,1228,01000,193,1,30.0,1.0
40122,6c0519cf8b708738330c2a62810a090d,1,210.4,105.2,2.0,1.0,1,1.0,2.0,1,2018-02-13,2018-02-13,Minas Gerais,36305,30000,202,1,30.0,1.0
40123,6c06cf546fa6618d971bdbb8199afc7a,1,187.75,187.75,4.0,1.0,1,1.0,6.0,1,2017-10-07,2017-10-07,Bahia,48730,40000,331,1,30.0,1.0
40124,6c07344b9824e1e92eb5063bce0c95ab,1,175.87,175.87,4.0,1.0,1,0.0,1.0,1,2017-08-13,2017-08-13,Minas Gerais,35162,30000,386,1,30.0,1.0
40125,6c07b809c4a05a1961e3e9b6e08904f6,1,126.64,126.64,5.0,1.0,1,1.0,8.0,1,2018-04-28,2018-04-28,Minas Gerais,32280,30000,128,1,30.0,1.0
40126,6c087c86c54d6b22be419e1da821da22,1,123.25,123.25,5.0,1.0,1,0.0,1.0,1,2017-05-02,2017-05-02,São Paulo,13184,01000,489,1,30.0,1.0
40127,6c08a1ff8d15b8956488744617afc154,1,354.76,354.76,5.0,1.0,1,1.0,6.0,1,2018-05-10,2018-05-10,Santa Catarina,89670,88000,116,1,30.0,1.0
40128,6c08f7f8ba564f959a6582277e405333,1,56.05,56.05,5.0,1.0,1,0.0,1.0,1,2018-02-21,2018-02-21,Pará,66085,66000,194,1,30.0,1.0
40129,6c093de8084a2a18102ff996fe31bd93,1,45.95,45.95,5.0,1.0,1,0.0,1.0,1,2017-03-01,2017-03-01,Rio Grande do Sul,96065,90000,551,1,30.0,1.0
40130,6c095e4355f6b521dbcea4bdce2d9913,1,32.01,32.01,2.0,1.0,1,0.0,1.0,1,2017-11-18,2017-11-18,Rio de Janeiro,24431,20000,289,1,30.0,1.0
40131,6c09a1b2276ad843fe5649cb2f92660c,1,430.67,430.67,5.0,1.0,1,0.0,1.0,1,2018-07-26,2018-07-26,Rio de Janeiro,22241,20000,39,1,30.0,1.0
40132,6c0b04cd094db076e234775dcf0e55aa,1,462.87,154.29,5.0,1.0,1,0.0,1.0,1,2018-01-10,2018-01-10,Mato Grosso do Sul,79041,79000,236,1,30.0,1.0
40133,6c0b91fe3180a9bc15adcd0098310d07,1,57.99,57.99,5.0,1.0,1,1.0,3.0,1,2018-07-26,2018-07-26,São Paulo,8675,01000,39,1,30.0,1.0
40134,6c0d12ea45068c8e739a20b7de2995d4,1,26.87,26.87,4.0,1.0,1,0.0,1.0,1,2017-05-11,2017-05-11,Rio de Janeiro,22770,20000,480,1,30.0,1.0
40135,6c0d9d3d767eb37c0db418c6eaaa72ee,1,295.25,295.25,5.0,1.0,1,1.0,6.0,1,2017-06-27,2017-06-27,São Paulo,13035,01000,433,1,30.0,1.0
40136,6c0de7ee66f58a94bb8ac257e5c49119,1,35.77,35.77,4.0,1.0,1,0.0,1.0,1,2018-06-06,2018-06-06,São Paulo,13092,01000,89,1,30.0,1.0
40137,6c0e6ce5291a3b16d57fcbce64f2aaf7,1,92.64,92.64,1.0,1.0,1,0.0,1.0,1,2018-05-16,2018-05-16,São Paulo,4135,01000,110,1,30.0,1.0
40138,6c0f6749866571592a80c399f60fb6b7,1,73.34,73.34,5.0,1.0,1,1.0,2.0,1,2017-10-19,2017-10-19,São Paulo,4057,01000,319,1,30.0,1.0
40139,6c0ffe8dd6009590444facb799fe21ae,1,49.84,49.84,5.0,1.0,1,0.0,1.0,1,2018-02-27,2018-02-27,São Paulo,4006,01000,188,1,30.0,1.0
40140,6c111901c7fe1cbd93a8995adcf51350,1,279.91,279.91,5.0,1.0,1,1.0,2.0,1,2018-08-02,2018-08-02,Minas Gerais,35530,30000,32,1,30.0,1.0
40141,6c118931d1bb1435bbd81d3ae2efbcb2,1,37.38,37.38,5.0,1.0,1,0.0,1.0,1,2018-04-11,2018-04-11,São Paulo,1421,01000,145,1,30.0,1.0
40142,6c124e9edab5dab65a8f9a2a8f5686f5,1,100.0,100.0,5.0,1.0,1,0.0,1.0,1,2018-03-12,2018-03-12,Santa Catarina,89985,88000,175,1,30.0,1.0
40143,6c160c701a466801a43bf6e9ada952ef,1,66.06,66.06,5.0,1.0,1,1.0,3.0,1,2017-02-07,2017-02-07,Minas Gerais,31840,30000,573,1,30.0,1.0
40144,6c16357cbf6bf0accb997cbff9030507,1,47.67,47.67,5.0,1.0,1,0.0,1.0,1,2018-04-09,2018-04-09,São Paulo,6065,01000,147,1,30.0,1.0
40145,6c167f1de1d190e99e780acf517180dc,1,77.68,77.68,5.0,1.0,1,0.0,1.0,1,2018-05-22,2018-05-22,São Paulo,9791,01000,104,1,30.0,1.0
40146,6c169d70cc323a627b9e88ab64cf3d7e,1,348.07,348.07,5.0,1.0,1,0.0,1.0,1,2017-09-25,2017-09-25,Paraíba,58030,58000,343,1,30.0,1.0
40147,6c16b745c25238952857221d6cd7e866,1,73.34,73.34,5.0,1.0,1,1.0,4.0,1,2017-09-15,2017-09-15,São Paulo,17526,01000,353,1,30.0,1.0
40148,6c1a470cc3b59370f0c874af9d0959dc,1,399.35,399.35,3.0,1.0,1,1.0,3.0,1,2018-03-08,2018-03-08,Minas Gerais,37540,30000,179,1,30.0,1.0
40149,6c1c252f9b69c9bef97afb679650e62a,1,99.24,99.24,5.0,1.0,1,1.0,6.0,1,2017-11-25,2017-11-25,São Paulo,4310,01000,282,1,30.0,1.0
40150,6c1c9f70f7743f3a6201d8d7d5db7f6f,1,74.43,74.43,5.0,1.0,1,1.0,2.0,1,2018-02-21,2018-02-21,São Paulo,8539,01000,194,1,30.0,1.0
40151,6c1cc01a85d428ced8dea5dd231e3b96,1,471.79,471.79,5.0,1.0,1,1.0,8.0,1,2018-07-18,2018-07-18,Minas Gerais,31565,30000,47,1,30.0,1.0
40152,6c1d2c4d39f36f6c1bbed3d98fa343de,1,72.42,72.42,5.0,1.0,1,0.0,1.0,1,2017-08-01,2017-08-01,São Paulo,17066,01000,398,1,30.0,1.0
40153,6c1dd46ea7d3dd06eccc8adc584795ec,1,205.84,102.92,4.0,1.0,1,0.0,1.0,1,2017-03-04,2017-03-04,Minas Gerais,37410,30000,548,1,30.0,1.0
40154,6c1dfdd76e89876fa9ea40e2dc2f7879,1,50.0,50.0,5.0,1.0,1,0.0,1.0,1,2018-02-18,2018-02-18,Rio de Janeiro,27515,20000,197,1,30.0,1.0
40155,6c1e77450766afe18d4a99135d322d89,1,171.55,171.55,3.0,1.0,1,0.0,1.0,1,2018-04-03,2018-04-03,São Paulo,13073,01000,153,1,30.0,1.0
40156,6c1eea6e359f7344fa11a0a066c0dbca,1,431.65,431.65,5.0,1.0,1,1.0,3.0,1,2018-02-06,2018-02-06,São Paulo,4571,01000,209,1,30.0,1.0
40157,6c207e522015abb0a23b0daf07bbe8c7,1,153.31,153.31,5.0,1.0,1,1.0,3.0,1,2018-07-02,2018-07-02,Minas Gerais,35680,30000,63,1,30.0,1.0
40158,6c20a0d058797463344295d2df549503,1,207.26,207.26,5.0,1.0,1,0.0,1.0,1,2018-05-20,2018-05-20,São Paulo,2613,01000,106,1,30.0,1.0
40159,6c213d4c60e0584f43b1f66035dfecca,1,311.18,311.18,3.0,1.0,1,1.0,10.0,1,2017-06-03,2017-06-03,São Paulo,13056,01000,457,1,30.0,1.0
40160,6c2164340dc1c8dc89bf7b71d22b384b,1,65.44,65.44,5.0,1.0,1,1.0,3.0,1,2018-06-16,2018-06-16,Distrito Federal,72260,70000,79,1,30.0,1.0
40161,6c22b9240a6b55d951f06b010cd1bcdb,1,61.23,61.23,5.0,1.0,1,1.0,2.0,1,2018-05-03,2018-05-03,Rio de Janeiro,20261,20000,123,1,30.0,1.0
40162,6c24363a631b5b08a9ece392fa118f97,1,151.7,151.7,5.0,1.0,1,1.0,5.0,1,2017-05-25,2017-05-25,Distrito Federal,71225,70000,466,1,30.0,1.0
40163,6c24ef8f50ccd8af967c18679cc54703,1,245.95,245.95,5.0,1.0,1,1.0,3.0,1,2018-07-01,2018-07-01,Bahia,40279,40000,64,1,30.0,1.0
40164,6c2567283afe67eb8a3e2325fcdd9b01,1,91.45,91.45,3.0,1.0,1,1.0,3.0,1,2018-04-11,2018-04-11,São Paulo,6404,01000,145,1,30.0,1.0
40165,6c25a588bb1dc8321db547b516c06551,1,64.28,64.28,4.0,1.0,1,0.0,1.0,1,2018-06-08,2018-06-08,São Paulo,13070,01000,87,1,30.0,1.0
40166,6c2662935a686e86c8bf44527eba4bd5,1,232.45,232.45,5.0,1.0,1,1.0,8.0,1,2018-08-03,2018-08-03,São Paulo,13472,01000,31,1,30.0,1.0
40167,6c272e38c324a5850751500bf116dbe4,1,24.11,24.11,5.0,1.0,1,0.0,1.0,1,2017-02-16,2017-02-16,Minas Gerais,33400,30000,564,1,30.0,1.0
40168,6c286f4b415764f00f8ebbe4f8fe271c,1,302.38,302.38,5.0,1.0,1,0.0,1.0,1,2018-07-21,2018-07-21,Bahia,45700,40000,44,1,30.0,1.0
40169,6c28e6a7642123fddaafcf789981dbb8,1,903.03,903.03,3.0,1.0,1,1.0,8.0,1,2018-05-16,2018-05-16,Minas Gerais,36970,30000,110,1,30.0,1.0
40170,6c2945276e9222a1e14e3d367b901cc7,1,187.41,187.41,2.0,1.0,1,1.0,4.0,1,2018-02-22,2018-02-22,Pernambuco,56780,50000,193,1,30.0,1.0
40171,6c2968debfd83322fb739be4f2e7a7b9,1,36.1,36.1,5.0,1.0,1,0.0,1.0,1,2018-02-23,2018-02-23,Rio Grande do Sul,90660,90000,192,1,30.0,1.0
40172,6c2a27c6a9e47ecc62abe7181a923c77,1,62.06,62.06,5.0,1.0,1,0.0,1.0,1,2018-05-15,2018-05-15,Rio de Janeiro,21070,20000,111,1,30.0,1.0
40173,6c2c328519bae722195d90a1479b5e73,1,115.9,115.9,5.0,1.0,1,1.0,4.0,1,2017-03-12,2017-03-12,São Paulo,13486,01000,540,1,30.0,1.0
40174,6c2cfd946acc1ed65e140f7e2e28ee39,1,24.79,24.79,5.0,1.0,1,0.0,1.0,1,2018-08-04,2018-08-04,São Paulo,11750,01000,30,1,30.0,1.0
40175,6c2d022850b74d7bfcc074ec405986ab,1,53.73,53.73,5.0,1.0,1,0.0,1.0,1,2018-08-20,2018-08-20,Bahia,41815,40000,14,1,30.0,1.0
40176,6c2dbbeb634605dc4cf25ce12ab038c0,1,1132.63,1132.63,5.0,1.0,1,1.0,5.0,1,2017-11-19,2017-11-19,São Paulo,1311,01000,288,1,30.0,1.0
40177,6c2e4dbc3c117549d6dc5653b53a7f2c,1,644.04,322.02,1.0,1.0,1,1.0,8.0,1,2018-06-16,2018-06-16,Minas Gerais,37800,30000,79,1,30.0,1.0
40178,6c2ee16dac99e078b6e99cd1567b9143,1,113.43,113.43,2.0,1.0,1,1.0,2.0,1,2018-07-31,2018-07-31,São Paulo,18603,01000,34,1,30.0,1.0
40179,6c2ef020ebd597ed7829883ebd9d7717,1,98.59,98.59,5.0,1.0,1,1.0,4.0,1,2017-08-12,2017-08-12,Tocantins,77022,77000,387,1,30.0,1.0
40180,6c2f6983a60ac0dc8a9ee65579959538,2,251.49,125.745,5.0,1.0,2,0.5,1.5,1,2017-10-17,2017-09-28,São Paulo,9581,01000,321,20,3.0,10.0
40181,6c3149b464ba67c6ce241be6d89c9a75,1,265.85,265.85,5.0,1.0,1,0.0,1.0,1,2018-01-31,2018-01-31,São Paulo,11320,01000,215,1,30.0,1.0
40182,6c31ede5f3fced7a46a2ed81394f74a7,1,53.01,53.01,5.0,1.0,1,0.0,1.0,1,2017-09-18,2017-09-18,Rio de Janeiro,22620,20000,350,1,30.0,1.0
40183,6c3213e6bdbc378b1953840c7133ace5,1,51.0,51.0,5.0,1.0,1,0.0,1.0,1,2018-02-27,2018-02-27,Paraná,86200,80000,188,1,30.0,1.0
40184,6c34c9733492c0d909dffdd90f99c1b0,1,147.26,147.26,3.0,1.0,1,0.0,1.0,1,2018-02-28,2018-02-28,Rio de Janeiro,22280,20000,187,1,30.0,1.0
40185,6c363f78f25e6c633bf84fa3a1ee651c,1,57.37,57.37,2.0,1.0,1,0.0,1.0,1,2018-07-11,2018-07-11,Rio Grande do Sul,97450,90000,54,1,30.0,1.0
40186,6c379c0f395e52c00c28fabdc24f5f21,1,866.28,433.14,1.0,1.0,1,1.0,5.0,1,2018-07-05,2018-07-05,Espírito Santo,29194,29000,60,1,30.0,1.0
40187,6c37a02a22b0afc98eef8508398a06c2,1,136.3,136.3,5.0,1.0,1,1.0,6.0,1,2017-11-02,2017-11-02,Mato Grosso do Sul,79420,79000,305,1,30.0,1.0
40188,6c37fd1a8228290c3355ce72a40584b4,1,163.69,163.69,5.0,1.0,1,1.0,8.0,1,2018-02-03,2018-02-03,Santa Catarina,88075,88000,212,1,30.0,1.0
40189,6c380fda56444d9892da736cccaff39c,1,191.11,191.11,3.0,1.0,1,0.0,1.0,1,2017-08-11,2017-08-11,Piauí,64778,64000,388,1,30.0,1.0
40190,6c396da7d1bdda5f0e9c7f3ab4fc7875,1,157.78,157.78,1.0,1.0,1,0.0,1.0,1,2018-05-21,2018-05-21,São Paulo,7153,01000,105,1,30.0,1.0
40191,6c3974f2a296fbcb0aa071279dbf6f24,1,40.58,40.58,5.0,1.0,1,0.0,1.0,1,2018-07-23,2018-07-23,São Paulo,13482,01000,42,1,30.0,1.0
40192,6c3d1b81e595aba0254605a410702826,1,173.89,173.89,3.0,1.0,1,1.0,3.0,1,2018-06-07,2018-06-07,Pernambuco,56828,50000,88,1,30.0,1.0
40193,6c3dd33cf7f46d3447680ee8259a92a7,1,109.21,109.21,5.0,1.0,1,1.0,9.0,1,2018-02-03,2018-02-03,Minas Gerais,39862,30000,212,1,30.0,1.0
40194,6c3e108f1e1557d100568d8361693ea7,1,191.08,95.54,4.0,1.0,1,1.0,3.0,1,2018-01-13,2018-01-13,São Paulo,13181,01000,233,1,30.0,1.0
40195,6c3e649bc44018fe7218697fc8650aac,1,118.03,118.03,4.0,1.0,1,1.0,3.0,1,2018-08-06,2018-08-06,São Paulo,1153,01000,28,1,30.0,1.0
40196,6c3e7b7832bfb886d40fe39060eb8603,1,165.14,165.14,5.0,1.0,1,1.0,7.0,1,2018-08-26,2018-08-26,Minas Gerais,30390,30000,8,1,30.0,1.0
40197,6c3f506ef7926bf4d17c7e71b2581377,1,74.39,74.39,3.0,1.0,1,1.0,3.0,1,2018-06-24,2018-06-24,Goiás,75901,74000,71,1,30.0,1.0
40198,6c40ee4987ba8cebc51c4776dd12dd93,1,162.47,162.47,5.0,1.0,1,0.0,1.0,1,2017-08-17,2017-08-17,Tocantins,77723,77000,382,1,30.0,1.0
40199,6c4490372f89eab34503319580def2ee,1,110.46,110.46,5.0,1.0,1,1.0,3.0,1,2018-07-05,2018-07-05,São Paulo,5616,01000,60,1,30.0,1.0
40200,6c44bdab57e479c823b916ee8ded98ad,1,196.49,196.49,3.0,1.0,1,1.0,2.0,1,2018-08-05,2018-08-05,São Paulo,7240,01000,29,1,30.0,1.0
40201,6c44c703ec4f7ebb1b595fc4cd05a244,1,106.38,106.38,5.0,1.0,1,0.0,1.0,1,2018-03-02,2018-03-02,Paraná,82820,80000,185,1,30.0,1.0
40202,6c452aa2d61947a3231e887a14fd4580,1,158.13,158.13,5.0,1.0,1,1.0,3.0,1,2017-12-02,2017-12-02,Santa Catarina,88600,88000,275,1,30.0,1.0
40203,6c457a118c0811c0b2caafd013a6db23,1,125.29,125.29,5.0,1.0,1,0.0,1.0,1,2017-11-24,2017-11-24,São Paulo,11534,01000,283,1,30.0,1.0
40204,6c45a9350eb05fba53a297c2491a32c5,2,150.92,75.46,5.0,1.0,1,0.5,1.5,1,2017-05-06,2017-05-06,Minas Gerais,35700,30000,485,1,60.0,0.5
40205,6c46587f38bbf7e09d3df72975547b5a,1,38.77,38.77,5.0,1.0,1,0.0,1.0,1,2017-10-14,2017-10-14,São Paulo,7272,01000,324,1,30.0,1.0
40206,6c46fac4427c66dba3d39905e3d81497,1,60.7,60.7,5.0,1.0,1,0.0,1.0,1,2018-08-06,2018-08-06,Distrito Federal,70670,70000,28,1,30.0,1.0
40207,6c48f3c255961feb799c3b6a312d6622,1,224.96,224.96,5.0,1.0,1,1.0,2.0,1,2018-06-18,2018-06-18,Paraná,87503,80000,77,1,30.0,1.0
40208,6c4bbbf3f47eeb55b9de73d9526bc80c,1,193.99,193.99,1.0,1.0,1,0.0,1.0,1,2017-11-27,2017-11-27,Paraná,80250,80000,280,1,30.0,1.0
40209,6c4bedeb8b1f3d285808dd5ea5dfc120,1,47.0,47.0,5.0,1.0,1,0.0,1.0,1,2017-05-25,2017-05-25,Rio de Janeiro,20521,20000,466,1,30.0,1.0
40210,6c4c26d02d77e0266f16a2ad61074492,1,248.74,248.74,5.0,1.0,1,0.0,1.0,1,2018-06-21,2018-06-21,Ceará,63600,60000,74,1,30.0,1.0
40211,6c4c54e2a78d1cc194ef87015c7a64fe,1,65.01,65.01,5.0,1.0,1,0.0,1.0,1,2018-07-28,2018-07-28,Ceará,61936,60000,37,1,30.0,1.0
40212,6c4e5fafa5368d585420a705b9582df5,1,196.92,196.92,5.0,1.0,1,1.0,2.0,1,2018-07-02,2018-07-02,Rio de Janeiro,28893,20000,63,1,30.0,1.0
40213,6c4e75f12f5f0a1f95f2ce746272c084,1,76.08,76.08,3.0,1.0,1,0.0,1.0,1,2017-11-27,2017-11-27,Rio Grande do Sul,99060,90000,280,1,30.0,1.0
40214,6c4f22a436757085432e2615eef0bbc8,1,81.26,81.26,5.0,1.0,1,0.0,1.0,1,2018-08-06,2018-08-06,Paraná,85819,80000,28,1,30.0,1.0
40215,6c4f592c07af0871a867590961915e1c,1,138.11,138.11,5.0,1.0,1,1.0,2.0,1,2018-07-06,2018-07-06,São Paulo,5727,01000,59,1,30.0,1.0
40216,6c4fea95f5baaadf8233adb0fdbc6079,1,111.12,55.56,2.0,1.0,1,1.0,5.0,1,2017-04-10,2017-04-10,Santa Catarina,89518,88000,511,1,30.0,1.0
40217,6c504a0ca0bcb6d87c76ee991c27b93a,1,186.84,186.84,5.0,1.0,1,1.0,2.0,1,2018-03-14,2018-03-14,Minas Gerais,39550,30000,173,1,30.0,1.0
40218,6c50a1d82303c16736b2ee32920f0d30,1,168.29,168.29,1.0,1.0,1,1.0,5.0,1,2018-08-06,2018-08-06,Ceará,60326,60000,28,1,30.0,1.0
40219,6c5195565f43dcead0acc62453792c78,1,58.37,58.37,2.0,1.0,1,0.0,1.0,1,2018-08-09,2018-08-09,Minas Gerais,37650,30000,25,1,30.0,1.0
40220,6c522f6db24f0c9e81c56565080b491b,1,32.44,32.44,5.0,1.0,1,1.0,3.0,1,2018-07-04,2018-07-04,São Paulo,13272,01000,61,1,30.0,1.0
40221,6c524c14694aef1d3d901a7534b3d47d,1,363.95,363.95,5.0,1.0,1,1.0,8.0,1,2017-08-15,2017-08-15,São Paulo,16400,01000,384,1,30.0,1.0
40222,6c53eb2af29bfc6097e6fdac5e97d224,1,10.88,10.88,5.0,1.0,1,0.0,1.0,1,2018-05-17,2018-05-17,Santa Catarina,89295,88000,109,1,30.0,1.0
40223,6c5524784076044070d9fe6cf151912d,2,102.16999999999999,51.084999999999994,4.0,1.0,2,0.5,1.5,2,2018-08-08,2018-01-07,São Paulo,9770,01000,26,214,0.2803738317757009,107.0
40224,6c559f43a156c4d8ea3eb57beb0ac8c8,1,20.03,20.03,5.0,1.0,1,0.0,1.0,1,2018-02-17,2018-02-17,São Paulo,2460,01000,198,1,30.0,1.0
40225,6c56b1a2b6b63bd8f2c51c761423c119,1,75.07,75.07,5.0,1.0,1,0.0,1.0,1,2017-11-16,2017-11-16,São Paulo,6190,01000,291,1,30.0,1.0
40226,6c56bc412d285dc4211c29a964a7837b,1,181.95,181.95,1.0,1.0,1,1.0,12.0,1,2018-08-14,2018-08-14,Rio de Janeiro,22783,20000,20,1,30.0,1.0
40227,6c56f9a5cd072368cbd9e1c2f82c8fe3,1,53.09,53.09,5.0,1.0,1,0.0,1.0,1,2017-10-16,2017-10-16,Rio de Janeiro,22790,20000,322,1,30.0,1.0
40228,6c570a976bf4683e59359a2b73df94cf,1,29.74,29.74,1.0,1.0,1,0.0,1.0,1,2017-04-09,2017-04-09,Paraíba,58038,58000,512,1,30.0,1.0
40229,6c570b7fb12e68f0e0cf5dd0c11e74c9,1,95.85,95.85,5.0,1.0,1,0.0,1.0,1,2018-08-01,2018-08-01,São Paulo,4041,01000,33,1,30.0,1.0
40230,6c57407371aad97722d7b24900e55923,1,169.99,169.99,5.0,1.0,1,1.0,5.0,1,2017-02-07,2017-02-07,Rondônia,76993,76800,573,1,30.0,1.0
40231,6c57e6bd11b8e9d85e77b3e14fb42e6f,1,133.05,133.05,5.0,1.0,1,1.0,2.0,1,2017-09-24,2017-09-24,Rio de Janeiro,28140,20000,344,1,30.0,1.0
40232,6c59594879b0e469d5edb970c1139903,1,41.78,41.78,5.0,1.0,1,0.0,1.0,1,2017-11-17,2017-11-17,Bahia,47630,40000,290,1,30.0,1.0
40233,6c59befe2250193ff57af87de794d177,1,49.0,49.0,4.0,1.0,1,1.0,3.0,1,2017-08-11,2017-08-11,Paraná,82300,80000,388,1,30.0,1.0
40234,6c5c77a50c55187a74295b4aee84b778,1,55.56,55.56,5.0,1.0,1,0.0,1.0,1,2018-05-07,2018-05-07,Distrito Federal,70278,70000,119,1,30.0,1.0
40235,6c5cdbf69b86d886a91b3e872cd15f60,1,67.98,67.98,5.0,1.0,1,1.0,3.0,1,2017-12-01,2017-12-01,São Paulo,13329,01000,276,1,30.0,1.0
